GeneID	Name	ProteinID	LFC_2hpf/Egg	LFC_4hpf/Egg	LFC_6hpf/Egg	LFC_8hpf/Egg	LFC_24hpf/Egg	Padj_2hpf/Egg	Padj_4hpf/Egg	Padj_6hpf/Egg	Padj_8hpf/Egg	Padj_24hpf/Egg	Gene_name	Gene_stable_ID	Transcript_stable_ID	Protein_stable_ID	Transcript_name	Gene_Synonym	Gene_type	Gene_description
AAI09449.1	zgc:152830	AAI09449.1	0.612708248073934	0.783143545352397	2.99912686862017	3.40018377408837	3.7015989296221	0.413125147492275	0.163429921966557	3.73025317337607e-05	9.80420301893732e-06	1.98110403147397e-06	zgc:152830	ENSDARG00000079932	ENSDART00000111321,ENSDART00000131135	ENSDARP00000097937,ENSDARP00000105266	zgc:152830-201,zgc:152830-202		protein_coding	zgc:152830_[Source:ZFIN;Acc:ZDB-GENE-090312-55]
ENSDARG00000100912	zgc:162297	ENSDARP00000139379	-0.539451319764609	-0.624496306885483	-0.808487717970671	-0.922978356125824	-1.3513850038913	0.0764063356428233	0.0222044602137882	0.00309032472941609	0.0012196297836711	2.38520248783172e-05	zgc:162297	ENSDARG00000100912,ENSDARG00000114809	ENSDART00000162583,ENSDART00000172591,ENSDART00000184980	ENSDARP00000139379,,ENSDARP00000156717	zgc:162297-201,zgc:162297-202,zgc:162297-203		protein_coding	zgc:162297_[Source:ZFIN;Acc:ZDB-GENE-070410-62]
ENSDARG00000069846	zgc:162944	ENSDARP00000092760	0.798850717760113	0.855474700368539	2.55327752776204	2.48775682383194	2.47730978842382	0.111020501837502	0.0505932330986181	1.48490777284868e-05	1.49109272259106e-05	7.71863182210499e-06	zgc:162944	ENSDARG00000069846,ENSDARG00000112524	ENSDART00000101985,ENSDART00000144447,ENSDART00000187871	ENSDARP00000092760,,ENSDARP00000156691	zgc:162944-201,zgc:162944-202,zgc:162944-203		protein_coding	zgc:162944_[Source:ZFIN;Acc:ZDB-GENE-070424-75]
ENSDARG00000013161	zgc:55558	ENSDARP00000149487	-0.552627181532497	1.66186994902705	2.04970442755613	1.60807738211059	1.67539207514585	0.816914537303095	0.168683842402925	0.0582934032503753	0.136159849325012	0.0937185365520985	zgc:55558	ENSDARG00000013161,ENSDARG00000111354	ENSDART00000190556,ENSDART00000185646,ENSDART00000141875,ENSDART00000100961,ENSDART00000013816,ENSDART00000182945	ENSDARP00000149487,ENSDARP00000150653,,ENSDARP00000091733,ENSDARP00000022638,ENSDARP00000154007	zgc:55558-205,zgc:55558-204,zgc:55558-203,zgc:55558-202,zgc:55558-201,zgc:55558-206		protein_coding	zgc:55558_[Source:ZFIN;Acc:ZDB-GENE-040426-740]
ENSDARG00000043562	zgc:65997	ENSDARP00000063952	-0.338221212622209	-0.652648628418749	-1.06803801310829	-0.844661627083532	-1.84290063923753	0.759092120220073	0.28873077676849	0.0534127084029925	0.125202980944693	0.00194646971432526	zgc:65997	ENSDARG00000043562,ENSDARG00000114791,ENSDARG00000115351	ENSDART00000063953,ENSDART00000183070,ENSDART00000184464	ENSDARP00000063952,ENSDARP00000149289,ENSDARP00000152128	zgc:65997-201,zgc:65997-202,zgc:65997-203		protein_coding	zgc:65997_[Source:ZFIN;Acc:ZDB-GENE-040426-1502]
CAK04853.1	zgc:85777	CAK04853.1	-0.722141480641334	-0.33995323281421	-0.768231188584657	-0.559585871257703	-1.23203342486703	0.309843669793724	0.555408333196694	0.122383048619808	0.27257955135622	0.0147339154320277	zgc:85777	ENSDARG00000027009,ENSDARG00000112673	ENSDART00000126470,ENSDART00000192540	ENSDARP00000110052,ENSDARP00000157645	zgc:85777-201,zgc:85777-202		protein_coding	zgc:85777_[Source:ZFIN;Acc:ZDB-GENE-040426-2210]
ENSDARG00000040971	zgc:92606	ENSDARP00000116923	1.36225132834076	1.31439014542227	1.64051653953572	-0.375476943648962	-0.394243776748507	0.305586387437415	0.217101331156262	0.0819680738933467	0.697256531671425	0.649700310273568	zgc:92606	ENSDARG00000040971,ENSDARG00000114660	ENSDART00000133430,ENSDART00000060037,ENSDART00000182633	ENSDARP00000116923,ENSDARP00000060036,ENSDARP00000155317	zgc:92606-202,zgc:92606-201,zgc:92606-203		protein_coding	zgc:92606_[Source:ZFIN;Acc:ZDB-GENE-040718-462]
ENSDARG00000044090	zmpste24	ENSDARP00000076630	1.10841959206703	2.01020466779446	1.82755022749952	1.38621412422565	3.64038369809144	0.238104045011149	0.0131798139587276	0.014117897141073	0.05153421137513	5.26450769131556e-05	zmpste24	ENSDARG00000044090,ENSDARG00000115387	ENSDART00000082193,ENSDART00000187897	ENSDARP00000076630,ENSDARP00000149757	zmpste24-201,zmpste24-202		protein_coding	zinc_metallopeptidase,_STE24_homolog_[Source:ZFIN;Acc:ZDB-GENE-030131-6312]
ENSDARG00000113415	f11r	ENSDARP00000135264	2.3453647004765	3.47375621591889	4.6928684814191	5.10683728899801	4.46630176016452	0.000116055892366419	1.87107843208743e-06	4.03691816457993e-08	1.10861942261447e-08	1.39387351912757e-08	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000111559	BX571879	ENSDARP00000147978	2.52263240955635	0.635858336665587	-0.0122198181960744	0.183768499828634	0.16500166672909	0.00148572416004812	0.306304699558878	0.980919543420505	0.747904540832912	0.744358304034939	NA	NA	NA	NA	NA	NA	NA	NA
NP_001008651.1	ptgr1	NP_001008651.1	2.68921963625047	2.79956487299421	4.18272843354163	4.89757260028924	4.98632448124445	0.00294726025393223	0.00119111979643265	2.10235700681455e-05	3.78992842939309e-06	1.46690977074594e-06	NA	NA	NA	NA	NA	NA	NA	NA
XP_009301181.2	LOC103911339	NA	2.32826050290749	5.02240768841358	3.76748715529811	2.81543250358422	2.81299788571094	0.0163128949563355	2.07023894768436e-05	0.000135616663811303	0.00135697520665737	0.000709626607434761	NA	NA	NA	NA	NA	NA	NA	NA
AAI64397.1	pon3	NA	0.802496619023955	0.987178573065997	1.22726499133364	0.600964315477938	1.01107064601245	0.0214725989242988	0.00298019776363451	0.000333353069631368	0.0307334376129413	0.000749941817155491	NA	NA	NA	NA	NA	NA	NA	NA
AAI64724.1	calrl2	NA	0.806634542976216	1.00402222274811	1.1206498444588	0.478299411895666	1.13254613217396	0.0214725989242988	0.00274674813794826	0.000740447060810557	0.0768024067492612	0.000323870388883646	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000103908	LOC100535	ENSDARG00000103908	3.91236677142996	1.94547905900507	2.3702740443598	3.21315325815948	1.83995781689137	0.0219958339494207	0.180159673705784	0.0662781275588638	0.0209236196223952	0.122232833931956	NA	NA	NA	NA	NA	NA	NA	NA
XP_021334798.1	picalm	NA	2.28594441414855	1.76691298122799	1.58237617410207	1.88034144583916	1.67694905441969	0.0230783138658814	0.042100630565941	0.0418240418090797	0.0215885929943346	0.0235719560212125	NA	NA	NA	NA	NA	NA	NA	NA
AAI64902.1	nme2b	1	0.530924906617074	0.619574591480607	1.06699882726319	1.27178951052972	1.21067838573451	0.0372629070229577	0.00808499491021932	7.83118870854098e-05	1.38133242855229e-05	1.07321932609463e-05	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000111432	si:dkey-238c7	ENSDARP00000146031	1.34586379238705	1.5920877417559	2.20051996566914	1.89014350335747	1.66285990422682	0.0395883550017271	0.00808499491021932	0.000534184549709341	0.00156424240672012	0.00207472508942495	NA	NA	NA	NA	NA	NA	NA	NA
XP_021326591.1	LOC110438452	XP_021326591.1	0.400068115818634	0.725497038584933	1.01429721947925	1.05981155539335	1.0897415912194	0.0511171861578398	0.000685508548717985	1.97998837433962e-05	1.07856752232775e-05	3.97162382728863e-06	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000069100	aldh9a1a	ENSDARP00000091056	1.49468195101268	2.91387056602477	4.03789815223199	4.17647111278972	4.27109699205936	0.0585642063412606	0.000493771586709704	1.49405689720216e-05	8.82882563812835e-06	3.36450765493511e-06	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000056378	ifi30	ENSDARP00000073325	1.49386547432104	2.14805060140461	2.40118589394945	3.86815526504774	4.94430778658909	0.0704739677301641	0.00569668647213379	0.00163471691670763	2.51621149566538e-05	1.1843188471244e-06	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000043518	si:dkey-239i20	ENSDARP00000142046	1.5117426862002	1.50524228844377	0.957849171867775	0.806469445343513	1.27898639238174	0.0808084255759923	0.0480164289791164	0.140711803070487	0.228495813229466	0.043945177664519	NA	NA	NA	NA	NA	NA	NA	NA
AAI29485.1	rnmtl1b	AAI29485.1	-0.886394375708889	-1.10527452320071	-1.47126176128619	-1.36451715302395	-2.37218818922427	0.0942014636535004	0.019448404132032	0.00219800580097627	0.00368284577706016	2.05397300259454e-05	NA	NA	NA	NA	NA	NA	NA	NA
AAI24729.1	si:ch73-52e5	1	1.50183325055609	2.16146876344237	2.45835942120924	1.79551081800974	2.02672527608976	0.110450038255431	0.0113510096859237	0.00321992907656546	0.0207720503447671	0.00622615953520605	NA	NA	NA	NA	NA	NA	NA	NA
NP_001238761.1	pnpt1	NP_001238761.1	-0.494771659593727	-0.56804558037831	-0.777096455117597	-0.613949011395992	-0.899177540556213	0.131853140891209	0.0470313211661529	0.0060363515691984	0.0222808193546772	0.00124947136593633	NA	NA	NA	NA	NA	NA	NA	NA
AAH56811.1	zgc:112265	AAH56811.1	0.79429396984856	0.794141317086861	1.45110300928081	1.75224971856829	1.58701565304476	0.178039236682108	0.113225450294529	0.00423648675032983	0.00116337305298623	0.00127084794279636	NA	NA	NA	NA	NA	NA	NA	NA
BAJ14113.1	zgc:158387	NA	0.518254285231269	1.16209592943067	1.20115226016268	0.869507613746791	1.65296286269894	0.183150105699052	0.00193669545060483	0.000901232168168021	0.00807899786336089	2.77018785930303e-05	NA	NA	NA	NA	NA	NA	NA	NA
pdb	4ORD	pdb	-0.48605429290641	-0.277466355119824	-0.391378443862475	-0.402591352301396	-0.869442758328596	0.194526160640305	0.376239164378711	0.150210001248833	0.150853909392629	0.00339123898974183	NA	NA	NA	NA	NA	NA	NA	NA
AAM19352.1	aldh2	1	-2.43927631785393	-2.39304917092706	-1.31539619012786	-3.7117639977636	-3.73053083086314	0.20782343980257	0.140486594845189	0.340483162645382	0.0180235179813392	0.0101415784922997	NA	NA	NA	NA	NA	NA	NA	NA
Q6PCS6	zgc:63910	NA	-2.38928470929672	-1.51543259541527	-0.902803791885251	-2.35751112486979	-2.19559068433121	0.252949426090128	0.374118966869718	0.531781481907089	0.123638838803618	0.117737086323405	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000112242	BX248510	ENSDARP00000144992	-0.498437975238705	-0.450057355815854	-0.630310032398835	-0.944246614793123	-1.03850484408082	0.309843669793724	0.251756032465283	0.0717216442775855	0.0144670880666095	0.0046362895817798	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000075416	si:ch211-207k7	ENSDARP00000098896	-0.702547866998048	-1.6085257579715	-2.35215063885574	-1.9772673257886	-2.27043990420792	0.336529425627669	0.00907584696035552	0.000386016761883255	0.00140459584289592	0.000245111223597551	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000089019	si:ch211-175m2	ENSDARP00000111328	-1.08831492016159	-0.382381943991252	-0.677573067643522	-1.75752179755857	-2.16439222549524	0.342753196148432	0.665715331378524	0.378167591724013	0.0364982371540454	0.00804204542223757	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000031814	dhrs13b	ENSDARP00000045548	1.25378372352863	2.04427140192837	1.75565023411136	-0.139311054828129	2.56110577867276	0.370139478529129	0.0610643585603742	0.0661551199038252	0.883031088398861	0.00835549732197595	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000112640	si:ch211-198n5	ENSDARP00000154315	-0.46870243394082	-0.628451799714332	-1.19061228826045	-0.493896332486596	-1.54848654485019	0.432851301074829	0.156560084354237	0.0068813790030394	0.210081293862899	0.000623832763745986	NA	NA	NA	NA	NA	NA	NA	NA
NP_956212.2	vapa	NP_956212.2	0.941980233180077	2.09680049800579	2.53781176219347	1.76548231692725	2.44516435351989	0.432851301074829	0.0225577845238728	0.00490808755888548	0.033779984073443	0.00352297332696689	NA	NA	NA	NA	NA	NA	NA	NA
AEP14774.1	NA	AEP14774.1	-0.278259802768535	0.0277984946041947	-0.062678213432747	-0.120452614136155	-0.342458280301308	0.432851301074829	0.917643170763468	0.782355754214315	0.612162692307957	0.11432414857234	NA	NA	NA	NA	NA	NA	NA	NA
XP_021330153.1	LOC560066	NA	0.902637274198883	0.897803924374676	1.30860088434142	-0.389742098505128	1.53563300601334	0.436454294683752	0.295783126480656	0.0847938559782457	0.614518718736294	0.0363548785175437	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000076771	NA	ENSDARG00000076771	0.471255824005725	-0.0336678656992202	0.494511277667364	0.257203625221493	0.108114590151205	0.446330970850888	0.942004348930292	0.206745341449124	0.53312851136909	0.768660906350176	NA	NA	NA	NA	NA	NA	NA	NA
NP_001009556.1	ncstn	NP_001009556.1	1.38764996115538	1.129691251727	2.17666318438924	1.65473807823015	3.17850246168509	0.45509328330689	0.407697627345948	0.0723540259881727	0.173205254567356	0.0096042122496141	NA	NA	NA	NA	NA	NA	NA	NA
XP_017209077.1	zgc:194455	NA	-0.291906017140935	-0.693976767083246	-0.629960485580774	-0.765528644465174	-1.03851218227032	0.500117291450437	0.0276383470519484	0.027585754729381	0.0115540898301433	0.000812458680667249	NA	NA	NA	NA	NA	NA	NA	NA
AAH55257.1	sept8a	AAH55257.1	0.740157005967319	1.04476974075581	1.71324526260162	2.4453957998277	3.22093640623832	0.518351991853482	0.192785607533956	0.0232343210642707	0.00326677017602705	0.000208350352684274	NA	NA	NA	NA	NA	NA	NA	NA
XP_002666801.2	LOC100333229	NA	0.93706069418791	3.13350641276478	1.31689332704744	0.16037435413423	-1.82440948555584	0.548328764212029	0.00648216682984439	0.150983539593379	0.864560629428949	0.0426057510753249	NA	NA	NA	NA	NA	NA	NA	NA
CAA69718.1	icln	NA	1.06442560415429	1.98666060032251	2.97654950512598	3.72583477206684	1.99942690845438	0.553620177725807	0.1056578712652	0.0116619156970974	0.00313767032811217	0.0508424664478966	NA	NA	NA	NA	NA	NA	NA	NA
AAQ97835.2	NA	AAQ97835.2	0.475309127164747	1.10026635468571	2.60718278657633	3.01718751950114	2.84967051877107	0.567568776198531	0.0512293667336993	0.000115213500994937	2.5239198543894e-05	2.34728626245862e-05	NA	NA	NA	NA	NA	NA	NA	NA
AAH78251.1	zgc:100908	NA	-1.7557932817583	-0.701067484850654	-0.269507766548045	-1.10007698950135	-1.92963839027114	0.567568776198531	0.727830470043285	0.882981566554831	0.550477758560415	0.246011426721578	NA	NA	NA	NA	NA	NA	NA	NA
Q08C57	fdx1l	Q08C57	-0.912174767023467	-0.790313670326496	-2.55525401238101	-2.06580158748745	-1.16867105592354	0.571888494059343	0.466849192609489	0.0136413265602352	0.0385116375182295	0.182431551754168	NA	NA	NA	NA	NA	NA	NA	NA
XP_017210396.1	zgc:171426	XP_017210396.1	0.281885648060374	0.448513125258447	0.952138583904716	0.575884222745092	-0.566473783110382	0.57742372441285	0.181314824166718	0.00503309613724726	0.0604386548369724	0.0456935027710142	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000055504	si:ch211-212k18	ENSDARP00000072334	-1.0786249388141	-1.50936783224252	-0.278648173568559	-1.5679032495202	0.0372802020459879	0.596513171252876	0.253365555878683	0.809562646920108	0.185536028773911	0.972538239474606	NA	NA	NA	NA	NA	NA	NA	NA
AAH57247.1	tcn2l	NA	0.652716486976017	0.854883280456381	1.41223692430145	1.7417787682051	-0.50445909203294	0.598684299962902	0.290361734569456	0.0524148267040301	0.0237653273767373	0.437947518593851	NA	NA	NA	NA	NA	NA	NA	NA
XP_009301642.3	zgc:112183	NA	1.05328958923347	2.54376848134034	0.348902368485874	-0.136257289346736	-0.0381135240523882	0.601937739149419	0.0576552449972238	0.757269381171263	0.908441493285971	0.972129784203369	NA	NA	NA	NA	NA	NA	NA	NA
NP_956324.1	zgc:77235	NA	0.489170291086992	1.82757908669654	2.79710135753363	2.20341843114787	3.94114043584814	0.604902004988085	0.00624040233910333	0.000150968219480233	0.000995881495609475	2.58412846577893e-06	NA	NA	NA	NA	NA	NA	NA	NA
A0A2R8RWH8	NA	A0A2R8RWH8	-0.301968563541646	-0.421339582870107	-0.253852737813506	-0.0304124940831336	-0.868988495066187	0.606442870093589	0.266014604691575	0.433282288539956	0.927968474167003	0.0107743552173254	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000079823	mrps36	ENSDARP00000115630	-0.673874816894205	-0.135962020120242	-0.425117903032586	-0.322233339247905	-1.7472581500291	0.615733288986159	0.871647406016783	0.562530847213668	0.681247753209236	0.0203524575191149	NA	NA	NA	NA	NA	NA	NA	NA
XP_021322466.1	LOC100333765	NA	-0.162114987795711	-0.437480937935998	-0.575699375991135	-0.5782642473925	-1.20747437021641	0.623766761174596	0.0414680815870026	0.00638406454730457	0.00656155687653262	8.01173592580583e-06	NA	NA	NA	NA	NA	NA	NA	NA
XP_021325858.1	tnikb	XP_021325858.1	-0.583300785347074	-0.461383496775285	0.554423337442953	0.870924011673276	0.702766921213854	0.632416781521413	0.55498952267796	0.400241740917551	0.206405036980507	0.261119807899996	NA	NA	NA	NA	NA	NA	NA	NA
NP_957008.1	ndufa13	NP_957008.1	-0.127730091190259	-0.22624235807692	-0.474358824070606	-0.454145343175959	-0.683760218865785	0.639885817052462	0.190587494709276	0.00616053489791391	0.00837461079478839	0.000230981678482274	NA	NA	NA	NA	NA	NA	NA	NA
Q6DEI8	chchd4	NA	-1.29009899396283	-1.77785747143656	-0.728773599517318	-2.22988848287109	-1.80134425645361	0.640485548369938	0.304947183548227	0.625135903668397	0.151876362572129	0.205293942247988	NA	NA	NA	NA	NA	NA	NA	NA
AAI22380.1	wu:fc56b07	NA	1.18669114879779	1.46739548610497	1.48738745340714	1.57216232552839	-0.379111373323818	0.651158260682272	0.374118966869718	0.292921107240062	0.285649600350141	0.774598776778223	NA	NA	NA	NA	NA	NA	NA	NA
AAH59797.1	LOC402879	AAH59797.1	-0.380512594750604	0.485107251718457	-0.22299657033571	0.224973518626516	-0.126484386903956	0.655705126146537	0.36490539971951	0.62582535388098	0.641917621841889	0.769412812693237	NA	NA	NA	NA	NA	NA	NA	NA
Q66L51	zgc:92445	NA	-0.245847950659815	-0.368209029678134	-0.411073283180656	-0.663890960626794	-0.902248583246489	0.658825774445995	0.294410644697699	0.174979321943942	0.0413899736841666	0.00538903845558814	NA	NA	NA	NA	NA	NA	NA	NA
pdb	5TTH	pdb	-0.196091276726634	-0.28591192204901	-0.616751578326575	-0.595068010403658	-0.889310989035618	0.702125152219823	0.350273211636124	0.0299946021324994	0.0377469414300107	0.00250876048534612	NA	NA	NA	NA	NA	NA	NA	NA
AAI07829.1	si:ch211-210c8	6	0.453560894900598	0.335851608024047	0.128349091629914	-0.42762393152425	0.72159631438986	0.708049701562648	0.639760398150094	0.838135440657199	0.510816077535973	0.218291574770797	NA	NA	NA	NA	NA	NA	NA	NA
XP_021334458.1	si:dkey-90l23	1	-0.474050692700411	-0.656002099610767	-0.0821132956765567	-0.538778598880315	-1.7667074729422	0.708049701562648	0.385099126916318	0.904272517984271	0.424497358230755	0.00953239742660034	NA	NA	NA	NA	NA	NA	NA	NA
AAH49523.1	h2afvb	NA	1.46747401267831	1.84347536726272	0.713597489030587	-2.05290546226277	-4.4003059697747	0.737801944598531	0.470489532569755	0.742372959639584	0.362737715128309	0.040151140123096	NA	NA	NA	NA	NA	NA	NA	NA
XP_021334440.1	zgc:153901	XP_021334440.1	-0.644043982052018	-1.51467459310291	-1.30222288093278	-0.540286029879182	-1.71776681786933	0.739052558925695	0.173112250156357	0.174741312563512	0.587707145968311	0.0644905910325302	NA	NA	NA	NA	NA	NA	NA	NA
Q1LVN8	selo	NA	-0.390233784538335	-0.878980484898298	-1.19034239489056	-1.17999615157613	-1.42873563063668	0.747474851118427	0.203049045235593	0.0551788768158037	0.0617543806604036	0.0183066561557878	NA	NA	NA	NA	NA	NA	NA	NA
AGB69038.1	NA	AGB69038.1	0.655630002094833	1.1108438554963	2.63979585150379	2.83452911869889	2.3786882051117	0.76287626032896	0.353982807375114	0.0204356054183197	0.015717365730808	0.0227948213800846	NA	NA	NA	NA	NA	NA	NA	NA
AAH93239.1	apoa4	NA	0.0946654003273739	0.216564097204383	0.359117648035596	0.183768499828638	6.17575015211274	0.794368884147543	0.251180234877429	0.0378856647364548	0.276381459535906	8.92860725544854e-14	NA	NA	NA	NA	NA	NA	NA	NA
A1L1P7	zgc:158228	NA	-0.362396046008293	-1.05537250658849	-1.11558835866668	-1.71002796940849	-2.2299070928171	0.796423402941765	0.149961531617361	0.0831988968802541	0.0161724976860274	0.00170068358496446	NA	NA	NA	NA	NA	NA	NA	NA
A0PJR5	zgc:158321	NA	-0.200206423620365	-0.943046582987041	-0.0400266250282293	-0.592421369629509	-1.45606633674002	0.799115848937786	0.0246318610578866	0.912516340566297	0.105613673861653	0.000530788880067194	NA	NA	NA	NA	NA	NA	NA	NA
Q568N4	fxc1	NA	-0.765590164458157	0.23706675253975	-0.89394881604324	-1.51389282026954	-1.05746740459408	0.80304654944318	0.878743165790111	0.509986264269963	0.285978176701099	0.408645775097122	NA	NA	NA	NA	NA	NA	NA	NA
NP_998407.1	dnm2b	NA	0.427838651594378	1.87408044178395	2.35919980685198	1.97564408236546	2.15205014283012	0.80304654944318	0.0398432710652798	0.00762463222245773	0.0209897516021384	0.00786321757469033	NA	NA	NA	NA	NA	NA	NA	NA
NP_956885.1	ghitm	NP_956885.1	-0.221370028028009	-0.438481544624249	-0.349142240133929	-0.40614501900146	-1.20241557243186	0.805636603305042	0.344819155625874	0.379506337746943	0.327543810571211	0.00520848162733621	NA	NA	NA	NA	NA	NA	NA	NA
ENSDARG00000110294	CR847959	ENSDARP00000150027	-0.244159579913086	-0.986652526129303	-1.26912509229975	-1.52137021338019	-1.16486677919246	0.805636603305042	0.0605262130202732	0.0115161376188527	0.00411115401097817	0.0115176865581847	NA	NA	NA	NA	NA	NA	NA	NA
AAH83428.1	NA	AAH83428.1	0.097115347688046	0.546088871180729	0.773711759608986	0.722771513779321	0.465833170732136	0.805636603305042	0.0119639477402632	0.000758229294132017	0.00119421005536653	0.0113674719239328	NA	NA	NA	NA	NA	NA	NA	NA
XP_017212026.1	LOC100535353	XP_017212026.1	0.45525235710457	0.0991680437987377	-1.53284674314008	0.0685820503877004	-1.28158625348152	0.831464728287425	0.927278224251993	0.0976976152775157	0.940830012364277	0.137980544662292	NA	NA	NA	NA	NA	NA	NA	NA
pdb	4BUM	pdb	-0.0596894968687884	-0.173511572483278	-0.291462009484857	-0.243258174387002	-0.447824226283146	0.835945451948572	0.214994777483962	0.0259730599634752	0.0581271078998014	0.00126016059411789	NA	NA	NA	NA	NA	NA	NA	NA
A8KB87	coa3	NA	0.0788898821367461	-0.0571045057644106	-0.280804776565009	-0.295486906881511	-0.54180163748229	0.844801580566422	0.760912254812405	0.0958772819485143	0.088191230371318	0.00297172363221634	NA	NA	NA	NA	NA	NA	NA	NA
